  TIME                                    , SERIAL                                   , DATETIME 
6998.00,45949.58,2025-10-19 14:00
6998.25,45949.59,2025-10-19 14:15
6998.50,45949.60,2025-10-19 14:30
6998.75,45949.61,2025-10-19 14:45
6999.00,45949.63,2025-10-19 15:00
6999.25,45949.64,2025-10-19 15:15
6999.50,45949.65,2025-10-19 15:30
6999.75,45949.66,2025-10-19 15:45
7000.00,45949.67,2025-10-19 16:00
7000.25,45949.68,2025-10-19 16:15
7000.50,45949.69,2025-10-19 16:30
7000.75,45949.70,2025-10-19 16:45
7001.00,45949.71,2025-10-19 17:00
7001.25,45949.72,2025-10-19 17:15
7001.50,45949.73,2025-10-19 17:30
7001.75,45949.74,2025-10-19 17:45
7002.00,45949.75,2025-10-19 18:00
7002.25,45949.76,2025-10-19 18:15
7002.50,45949.77,2025-10-19 18:30
7002.75,45949.78,2025-10-19 18:45
7003.00,45949.79,2025-10-19 19:00
7003.25,45949.80,2025-10-19 19:15
7003.50,45949.81,2025-10-19 19:30
7003.75,45949.82,2025-10-19 19:45
7004.00,45949.83,2025-10-19 20:00
7004.25,45949.84,2025-10-19 20:15
7004.50,45949.85,2025-10-19 20:30
7004.75,45949.86,2025-10-19 20:45
7005.00,45949.88,2025-10-19 21:00
7005.25,45949.89,2025-10-19 21:15
7005.50,45949.90,2025-10-19 21:30
7005.75,45949.91,2025-10-19 21:45
7006.00,45949.92,2025-10-19 22:00
7006.25,45949.93,2025-10-19 22:15
7006.50,45949.94,2025-10-19 22:30
7006.75,45949.95,2025-10-19 22:45
7007.00,45949.96,2025-10-19 23:00
7007.25,45949.97,2025-10-19 23:15
7007.50,45949.98,2025-10-19 23:30
7007.75,45949.99,2025-10-19 23:45
7008.00,45950.00,2025-10-20 0:00
7008.25,45950.01,2025-10-20 0:15
7008.50,45950.02,2025-10-20 0:30
7008.75,45950.03,2025-10-20 0:45
7009.00,45950.04,2025-10-20 1:00
7009.25,45950.05,2025-10-20 1:15
7009.50,45950.06,2025-10-20 1:30
7009.75,45950.07,2025-10-20 1:45
7010.00,45950.08,2025-10-20 2:00
7010.25,45950.09,2025-10-20 2:15
7010.50,45950.10,2025-10-20 2:30
7010.75,45950.11,2025-10-20 2:45
7011.00,45950.13,2025-10-20 3:00
7011.25,45950.14,2025-10-20 3:15
7011.50,45950.15,2025-10-20 3:30
7011.75,45950.16,2025-10-20 3:45
7012.00,45950.17,2025-10-20 4:00
7012.25,45950.18,2025-10-20 4:15
7012.50,45950.19,2025-10-20 4:30
7012.75,45950.20,2025-10-20 4:45
7013.00,45950.21,2025-10-20 5:00
7013.25,45950.22,2025-10-20 5:15
7013.50,45950.23,2025-10-20 5:30
7013.75,45950.24,2025-10-20 5:45
7014.00,45950.25,2025-10-20 6:00
7014.25,45950.26,2025-10-20 6:15
7014.50,45950.27,2025-10-20 6:30
7014.75,45950.28,2025-10-20 6:45
7015.00,45950.29,2025-10-20 7:00
7015.25,45950.30,2025-10-20 7:15
7015.50,45950.31,2025-10-20 7:30
7015.75,45950.32,2025-10-20 7:45
7016.00,45950.33,2025-10-20 8:00
7016.25,45950.34,2025-10-20 8:15
7016.50,45950.35,2025-10-20 8:30
7016.75,45950.36,2025-10-20 8:45
7017.00,45950.38,2025-10-20 9:00
7017.25,45950.39,2025-10-20 9:15
7017.50,45950.40,2025-10-20 9:30
7017.75,45950.41,2025-10-20 9:45
7018.00,45950.42,2025-10-20 10:00
7018.25,45950.43,2025-10-20 10:15
7018.50,45950.44,2025-10-20 10:30
7018.75,45950.45,2025-10-20 10:45
7019.00,45950.46,2025-10-20 11:00
7019.25,45950.47,2025-10-20 11:15
7019.50,45950.48,2025-10-20 11:30
7019.75,45950.49,2025-10-20 11:45
7020.00,45950.50,2025-10-20 12:00
7020.25,45950.51,2025-10-20 12:15
7020.50,45950.52,2025-10-20 12:30
7020.75,45950.53,2025-10-20 12:45
7021.00,45950.54,2025-10-20 13:00
7021.25,45950.55,2025-10-20 13:15
7021.50,45950.56,2025-10-20 13:30
7021.75,45950.57,2025-10-20 13:45
7022.00,45950.58,2025-10-20 14:00
7022.25,45950.59,2025-10-20 14:15
7022.50,45950.60,2025-10-20 14:30
7022.75,45950.61,2025-10-20 14:45
7023.00,45950.63,2025-10-20 15:00
7023.25,45950.64,2025-10-20 15:15
7023.50,45950.65,2025-10-20 15:30
7023.75,45950.66,2025-10-20 15:45
7024.00,45950.67,2025-10-20 16:00
7024.25,45950.68,2025-10-20 16:15
7024.50,45950.69,2025-10-20 16:30
7024.75,45950.70,2025-10-20 16:45
7025.00,45950.71,2025-10-20 17:00
7025.25,45950.72,2025-10-20 17:15
7025.50,45950.73,2025-10-20 17:30
7025.75,45950.74,2025-10-20 17:45
7026.00,45950.75,2025-10-20 18:00
7026.25,45950.76,2025-10-20 18:15
7026.50,45950.77,2025-10-20 18:30
7026.75,45950.78,2025-10-20 18:45
7027.00,45950.79,2025-10-20 19:00
7027.25,45950.80,2025-10-20 19:15
7027.50,45950.81,2025-10-20 19:30
7027.75,45950.82,2025-10-20 19:45
7028.00,45950.83,2025-10-20 20:00
7028.25,45950.84,2025-10-20 20:15
7028.50,45950.85,2025-10-20 20:30
7028.75,45950.86,2025-10-20 20:45
7029.00,45950.88,2025-10-20 21:00
7029.25,45950.89,2025-10-20 21:15
7029.50,45950.90,2025-10-20 21:30
7029.75,45950.91,2025-10-20 21:45
7030.00,45950.92,2025-10-20 22:00
7030.25,45950.93,2025-10-20 22:15
7030.50,45950.94,2025-10-20 22:30
7030.75,45950.95,2025-10-20 22:45
7031.00,45950.96,2025-10-20 23:00
7031.25,45950.97,2025-10-20 23:15
7031.50,45950.98,2025-10-20 23:30
7031.75,45950.99,2025-10-20 23:45
7032.00,45951.00,2025-10-21 0:00
7032.25,45951.01,2025-10-21 0:15
7032.50,45951.02,2025-10-21 0:30
7032.75,45951.03,2025-10-21 0:45
7033.00,45951.04,2025-10-21 1:00
7033.25,45951.05,2025-10-21 1:15
7033.50,45951.06,2025-10-21 1:30
7033.75,45951.07,2025-10-21 1:45
7034.00,45951.08,2025-10-21 2:00
7034.25,45951.09,2025-10-21 2:15
7034.50,45951.10,2025-10-21 2:30
7034.75,45951.11,2025-10-21 2:45
7035.00,45951.13,2025-10-21 3:00
7035.25,45951.14,2025-10-21 3:15
7035.50,45951.15,2025-10-21 3:30
7035.75,45951.16,2025-10-21 3:45
7036.00,45951.17,2025-10-21 4:00
7036.25,45951.18,2025-10-21 4:15
7036.50,45951.19,2025-10-21 4:30
7036.75,45951.20,2025-10-21 4:45
7037.00,45951.21,2025-10-21 5:00
7037.25,45951.22,2025-10-21 5:15
7037.50,45951.23,2025-10-21 5:30
7037.75,45951.24,2025-10-21 5:45
7038.00,45951.25,2025-10-21 6:00
7038.25,45951.26,2025-10-21 6:15
7038.50,45951.27,2025-10-21 6:30
7038.75,45951.28,2025-10-21 6:45
7039.00,45951.29,2025-10-21 7:00
7039.25,45951.30,2025-10-21 7:15
7039.50,45951.31,2025-10-21 7:30
7039.75,45951.32,2025-10-21 7:45
7040.00,45951.33,2025-10-21 8:00
7040.25,45951.34,2025-10-21 8:15
7040.50,45951.35,2025-10-21 8:30
7040.75,45951.36,2025-10-21 8:45
7041.00,45951.38,2025-10-21 9:00
7041.25,45951.39,2025-10-21 9:15
7041.50,45951.40,2025-10-21 9:30
7041.75,45951.41,2025-10-21 9:45
7042.00,45951.42,2025-10-21 10:00
7042.25,45951.43,2025-10-21 10:15
7042.50,45951.44,2025-10-21 10:30
7042.75,45951.45,2025-10-21 10:45
7043.00,45951.46,2025-10-21 11:00
7043.25,45951.47,2025-10-21 11:15
7043.50,45951.48,2025-10-21 11:30
7043.75,45951.49,2025-10-21 11:45
7044.00,45951.50,2025-10-21 12:00
7044.25,45951.51,2025-10-21 12:15
7044.50,45951.52,2025-10-21 12:30
7044.75,45951.53,2025-10-21 12:45
7045.00,45951.54,2025-10-21 13:00
7045.25,45951.55,2025-10-21 13:15
7045.50,45951.56,2025-10-21 13:30
7045.75,45951.57,2025-10-21 13:45
7046.00,45951.58,2025-10-21 14:00
7046.25,45951.59,2025-10-21 14:15
7046.50,45951.60,2025-10-21 14:30
7046.75,45951.61,2025-10-21 14:45
7047.00,45951.63,2025-10-21 15:00
7047.25,45951.64,2025-10-21 15:15
7047.50,45951.65,2025-10-21 15:30
7047.75,45951.66,2025-10-21 15:45
7048.00,45951.67,2025-10-21 16:00
7048.25,45951.68,2025-10-21 16:15
7048.50,45951.69,2025-10-21 16:30
7048.75,45951.70,2025-10-21 16:45
7049.00,45951.71,2025-10-21 17:00
7049.25,45951.72,2025-10-21 17:15
7049.50,45951.73,2025-10-21 17:30
7049.75,45951.74,2025-10-21 17:45
7050.00,45951.75,2025-10-21 18:00
7050.25,45951.76,2025-10-21 18:15
7050.50,45951.77,2025-10-21 18:30
7050.75,45951.78,2025-10-21 18:45
7051.00,45951.79,2025-10-21 19:00
7051.25,45951.80,2025-10-21 19:15
7051.50,45951.81,2025-10-21 19:30
7051.75,45951.82,2025-10-21 19:45
7052.00,45951.83,2025-10-21 20:00
7052.25,45951.84,2025-10-21 20:15
7052.50,45951.85,2025-10-21 20:30
7052.75,45951.86,2025-10-21 20:45
7053.00,45951.88,2025-10-21 21:00
7053.25,45951.89,2025-10-21 21:15
7053.50,45951.90,2025-10-21 21:30
7053.75,45951.91,2025-10-21 21:45
7054.00,45951.92,2025-10-21 22:00
7054.25,45951.93,2025-10-21 22:15
7054.50,45951.94,2025-10-21 22:30
7054.75,45951.95,2025-10-21 22:45
7055.00,45951.96,2025-10-21 23:00
7055.25,45951.97,2025-10-21 23:15
7055.50,45951.98,2025-10-21 23:30
7055.75,45951.99,2025-10-21 23:45
7056.00,45952.00,2025-10-22 0:00
7056.25,45952.01,2025-10-22 0:15
7056.50,45952.02,2025-10-22 0:30
7056.75,45952.03,2025-10-22 0:45
7057.00,45952.04,2025-10-22 1:00
7057.25,45952.05,2025-10-22 1:15
7057.50,45952.06,2025-10-22 1:30
7057.75,45952.07,2025-10-22 1:45
7058.00,45952.08,2025-10-22 2:00
7058.25,45952.09,2025-10-22 2:15
7058.50,45952.10,2025-10-22 2:30
7058.75,45952.11,2025-10-22 2:45
7059.00,45952.13,2025-10-22 3:00
7059.25,45952.14,2025-10-22 3:15
7059.50,45952.15,2025-10-22 3:30
7059.75,45952.16,2025-10-22 3:45
7060.00,45952.17,2025-10-22 4:00
7060.25,45952.18,2025-10-22 4:15
7060.50,45952.19,2025-10-22 4:30
7060.75,45952.20,2025-10-22 4:45
7061.00,45952.21,2025-10-22 5:00
7061.25,45952.22,2025-10-22 5:15
7061.50,45952.23,2025-10-22 5:30
7061.75,45952.24,2025-10-22 5:45
7062.00,45952.25,2025-10-22 6:00
7062.25,45952.26,2025-10-22 6:15
7062.50,45952.27,2025-10-22 6:30
7062.75,45952.28,2025-10-22 6:45
7063.00,45952.29,2025-10-22 7:00
7063.25,45952.30,2025-10-22 7:15
7063.50,45952.31,2025-10-22 7:30
7063.75,45952.32,2025-10-22 7:45
7064.00,45952.33,2025-10-22 8:00
7064.25,45952.34,2025-10-22 8:15
7064.50,45952.35,2025-10-22 8:30
7064.75,45952.36,2025-10-22 8:45
7065.00,45952.38,2025-10-22 9:00
7065.25,45952.39,2025-10-22 9:15
7065.50,45952.40,2025-10-22 9:30
7065.75,45952.41,2025-10-22 9:45
7066.00,45952.42,2025-10-22 10:00
7066.25,45952.43,2025-10-22 10:15
7066.50,45952.44,2025-10-22 10:30
7066.75,45952.45,2025-10-22 10:45
7067.00,45952.46,2025-10-22 11:00
7067.25,45952.47,2025-10-22 11:15
7067.50,45952.48,2025-10-22 11:30
7067.75,45952.49,2025-10-22 11:45
7068.00,45952.50,2025-10-22 12:00
7068.25,45952.51,2025-10-22 12:15
7068.50,45952.52,2025-10-22 12:30
7068.75,45952.53,2025-10-22 12:45
7069.00,45952.54,2025-10-22 13:00
7069.25,45952.55,2025-10-22 13:15
7069.50,45952.56,2025-10-22 13:30
7069.75,45952.57,2025-10-22 13:45
7070.00,45952.58,2025-10-22 14:00
7070.25,45952.59,2025-10-22 14:15
7070.50,45952.60,2025-10-22 14:30
7070.75,45952.61,2025-10-22 14:45
7071.00,45952.63,2025-10-22 15:00
7071.25,45952.64,2025-10-22 15:15
7071.50,45952.65,2025-10-22 15:30
7071.75,45952.66,2025-10-22 15:45
7072.00,45952.67,2025-10-22 16:00
7072.25,45952.68,2025-10-22 16:15
7072.50,45952.69,2025-10-22 16:30
7072.75,45952.70,2025-10-22 16:45
7073.00,45952.71,2025-10-22 17:00
7073.25,45952.72,2025-10-22 17:15
7073.50,45952.73,2025-10-22 17:30
7073.75,45952.74,2025-10-22 17:45
7074.00,45952.75,2025-10-22 18:00
7074.25,45952.76,2025-10-22 18:15
7074.50,45952.77,2025-10-22 18:30
7074.75,45952.78,2025-10-22 18:45
7075.00,45952.79,2025-10-22 19:00
7075.25,45952.80,2025-10-22 19:15
7075.50,45952.81,2025-10-22 19:30
7075.75,45952.82,2025-10-22 19:45
7076.00,45952.83,2025-10-22 20:00
7076.25,45952.84,2025-10-22 20:15
7076.50,45952.85,2025-10-22 20:30
7076.75,45952.86,2025-10-22 20:45
7077.00,45952.88,2025-10-22 21:00
7077.25,45952.89,2025-10-22 21:15
7077.50,45952.90,2025-10-22 21:30
7077.75,45952.91,2025-10-22 21:45
7078.00,45952.92,2025-10-22 22:00
7078.25,45952.93,2025-10-22 22:15
7078.50,45952.94,2025-10-22 22:30
7078.75,45952.95,2025-10-22 22:45
7079.00,45952.96,2025-10-22 23:00
7079.25,45952.97,2025-10-22 23:15
7079.50,45952.98,2025-10-22 23:30
7079.75,45952.99,2025-10-22 23:45
7080.00,45953.00,2025-10-23 0:00
7080.25,45953.01,2025-10-23 0:15
7080.50,45953.02,2025-10-23 0:30
7080.75,45953.03,2025-10-23 0:45
7081.00,45953.04,2025-10-23 1:00
7081.25,45953.05,2025-10-23 1:15
7081.50,45953.06,2025-10-23 1:30
7081.75,45953.07,2025-10-23 1:45
7082.00,45953.08,2025-10-23 2:00
7082.25,45953.09,2025-10-23 2:15
7082.50,45953.10,2025-10-23 2:30
7082.75,45953.11,2025-10-23 2:45
7083.00,45953.13,2025-10-23 3:00
7083.25,45953.14,2025-10-23 3:15
7083.50,45953.15,2025-10-23 3:30
7083.75,45953.16,2025-10-23 3:45
7084.00,45953.17,2025-10-23 4:00
7084.25,45953.18,2025-10-23 4:15
7084.50,45953.19,2025-10-23 4:30
7084.75,45953.20,2025-10-23 4:45
7085.00,45953.21,2025-10-23 5:00
7085.25,45953.22,2025-10-23 5:15
7085.50,45953.23,2025-10-23 5:30
7085.75,45953.24,2025-10-23 5:45
7086.00,45953.25,2025-10-23 6:00
7086.25,45953.26,2025-10-23 6:15
7086.50,45953.27,2025-10-23 6:30
7086.75,45953.28,2025-10-23 6:45
7087.00,45953.29,2025-10-23 7:00
7087.25,45953.30,2025-10-23 7:15
7087.50,45953.31,2025-10-23 7:30
7087.75,45953.32,2025-10-23 7:45
7088.00,45953.33,2025-10-23 8:00
7088.25,45953.34,2025-10-23 8:15
7088.50,45953.35,2025-10-23 8:30
7088.75,45953.36,2025-10-23 8:45
7089.00,45953.38,2025-10-23 9:00
7089.25,45953.39,2025-10-23 9:15
7089.50,45953.40,2025-10-23 9:30
7089.75,45953.41,2025-10-23 9:45
7090.00,45953.42,2025-10-23 10:00
7090.25,45953.43,2025-10-23 10:15
7090.50,45953.44,2025-10-23 10:30
7090.75,45953.45,2025-10-23 10:45
7091.00,45953.46,2025-10-23 11:00
7091.25,45953.47,2025-10-23 11:15
7091.50,45953.48,2025-10-23 11:30
7091.75,45953.49,2025-10-23 11:45
7092.00,45953.50,2025-10-23 12:00
7092.25,45953.51,2025-10-23 12:15
7092.50,45953.52,2025-10-23 12:30
7092.75,45953.53,2025-10-23 12:45
7093.00,45953.54,2025-10-23 13:00
7093.25,45953.55,2025-10-23 13:15
7093.50,45953.56,2025-10-23 13:30
7093.75,45953.57,2025-10-23 13:45
7094.00,45953.58,2025-10-23 14:00
7094.25,45953.59,2025-10-23 14:15
7094.50,45953.60,2025-10-23 14:30
7094.75,45953.61,2025-10-23 14:45
7095.00,45953.63,2025-10-23 15:00
7095.25,45953.64,2025-10-23 15:15
7095.50,45953.65,2025-10-23 15:30
7095.75,45953.66,2025-10-23 15:45
7096.00,45953.67,2025-10-23 16:00
7096.25,45953.68,2025-10-23 16:15
7096.50,45953.69,2025-10-23 16:30
7096.75,45953.70,2025-10-23 16:45
7097.00,45953.71,2025-10-23 17:00
7097.25,45953.72,2025-10-23 17:15
7097.50,45953.73,2025-10-23 17:30
7097.75,45953.74,2025-10-23 17:45
7098.00,45953.75,2025-10-23 18:00
7098.25,45953.76,2025-10-23 18:15
7098.50,45953.77,2025-10-23 18:30
7098.75,45953.78,2025-10-23 18:45
7099.00,45953.79,2025-10-23 19:00
7099.25,45953.80,2025-10-23 19:15
7099.50,45953.81,2025-10-23 19:30
7099.75,45953.82,2025-10-23 19:45
7100.00,45953.83,2025-10-23 20:00
7100.25,45953.84,2025-10-23 20:15
7100.50,45953.85,2025-10-23 20:30
7100.75,45953.86,2025-10-23 20:45
7101.00,45953.88,2025-10-23 21:00
7101.25,45953.89,2025-10-23 21:15
7101.50,45953.90,2025-10-23 21:30
7101.75,45953.91,2025-10-23 21:45
7102.00,45953.92,2025-10-23 22:00
7102.25,45953.93,2025-10-23 22:15
7102.50,45953.94,2025-10-23 22:30
7102.75,45953.95,2025-10-23 22:45
7103.00,45953.96,2025-10-23 23:00
7103.25,45953.97,2025-10-23 23:15
7103.50,45953.98,2025-10-23 23:30
7103.75,45953.99,2025-10-23 23:45
7104.00,45954.00,2025-10-24 0:00
7104.25,45954.01,2025-10-24 0:15
7104.50,45954.02,2025-10-24 0:30
7104.75,45954.03,2025-10-24 0:45
7105.00,45954.04,2025-10-24 1:00
7105.25,45954.05,2025-10-24 1:15
7105.50,45954.06,2025-10-24 1:30
7105.75,45954.07,2025-10-24 1:45
7106.00,45954.08,2025-10-24 2:00
7106.25,45954.09,2025-10-24 2:15
7106.50,45954.10,2025-10-24 2:30
7106.75,45954.11,2025-10-24 2:45
7107.00,45954.13,2025-10-24 3:00
7107.25,45954.14,2025-10-24 3:15
7107.50,45954.15,2025-10-24 3:30
7107.75,45954.16,2025-10-24 3:45
7108.00,45954.17,2025-10-24 4:00
7108.25,45954.18,2025-10-24 4:15
7108.50,45954.19,2025-10-24 4:30
7108.75,45954.20,2025-10-24 4:45
7109.00,45954.21,2025-10-24 5:00
7109.25,45954.22,2025-10-24 5:15
7109.50,45954.23,2025-10-24 5:30
7109.75,45954.24,2025-10-24 5:45
7110.00,45954.25,2025-10-24 6:00
7110.25,45954.26,2025-10-24 6:15
7110.50,45954.27,2025-10-24 6:30
7110.75,45954.28,2025-10-24 6:45
7111.00,45954.29,2025-10-24 7:00
7111.25,45954.30,2025-10-24 7:15
7111.50,45954.31,2025-10-24 7:30
7111.75,45954.32,2025-10-24 7:45
7112.00,45954.33,2025-10-24 8:00
7112.25,45954.34,2025-10-24 8:15
7112.50,45954.35,2025-10-24 8:30
7112.75,45954.36,2025-10-24 8:45
7113.00,45954.38,2025-10-24 9:00
7113.25,45954.39,2025-10-24 9:15
7113.50,45954.40,2025-10-24 9:30
7113.75,45954.41,2025-10-24 9:45
7114.00,45954.42,2025-10-24 10:00
7114.25,45954.43,2025-10-24 10:15
7114.50,45954.44,2025-10-24 10:30
7114.75,45954.45,2025-10-24 10:45
7115.00,45954.46,2025-10-24 11:00
7115.25,45954.47,2025-10-24 11:15
7115.50,45954.48,2025-10-24 11:30
7115.75,45954.49,2025-10-24 11:45
7116.00,45954.50,2025-10-24 12:00
7116.25,45954.51,2025-10-24 12:15
7116.50,45954.52,2025-10-24 12:30
7116.75,45954.53,2025-10-24 12:45
7117.00,45954.54,2025-10-24 13:00
7117.25,45954.55,2025-10-24 13:15
7117.50,45954.56,2025-10-24 13:30
7117.75,45954.57,2025-10-24 13:45
7118.00,45954.58,2025-10-24 14:00
7118.25,45954.59,2025-10-24 14:15
7118.50,45954.60,2025-10-24 14:30
7118.75,45954.61,2025-10-24 14:45
7119.00,45954.63,2025-10-24 15:00
7119.25,45954.64,2025-10-24 15:15
7119.50,45954.65,2025-10-24 15:30
7119.75,45954.66,2025-10-24 15:45
7120.00,45954.67,2025-10-24 16:00
7120.25,45954.68,2025-10-24 16:15
7120.50,45954.69,2025-10-24 16:30
7120.75,45954.70,2025-10-24 16:45
7121.00,45954.71,2025-10-24 17:00
7121.25,45954.72,2025-10-24 17:15
7121.50,45954.73,2025-10-24 17:30
7121.75,45954.74,2025-10-24 17:45
7122.00,45954.75,2025-10-24 18:00
7122.25,45954.76,2025-10-24 18:15
7122.50,45954.77,2025-10-24 18:30
7122.75,45954.78,2025-10-24 18:45
7123.00,45954.79,2025-10-24 19:00
7123.25,45954.80,2025-10-24 19:15
7123.50,45954.81,2025-10-24 19:30
7123.75,45954.82,2025-10-24 19:45
7124.00,45954.83,2025-10-24 20:00
7124.25,45954.84,2025-10-24 20:15
7124.50,45954.85,2025-10-24 20:30
7124.75,45954.86,2025-10-24 20:45
7125.00,45954.88,2025-10-24 21:00
7125.25,45954.89,2025-10-24 21:15
7125.50,45954.90,2025-10-24 21:30
7125.75,45954.91,2025-10-24 21:45
7126.00,45954.92,2025-10-24 22:00
7126.25,45954.93,2025-10-24 22:15
7126.50,45954.94,2025-10-24 22:30
7126.75,45954.95,2025-10-24 22:45
7127.00,45954.96,2025-10-24 23:00
7127.25,45954.97,2025-10-24 23:15
7127.50,45954.98,2025-10-24 23:30
7127.75,45954.99,2025-10-24 23:45
7128.00,45955.00,2025-10-25 0:00
7128.25,45955.01,2025-10-25 0:15
7128.50,45955.02,2025-10-25 0:30
7128.75,45955.03,2025-10-25 0:45
7129.00,45955.04,2025-10-25 1:00
7129.25,45955.05,2025-10-25 1:15
7129.50,45955.06,2025-10-25 1:30
7129.75,45955.07,2025-10-25 1:45
7130.00,45955.08,2025-10-25 2:00
7130.25,45955.09,2025-10-25 2:15
7130.50,45955.10,2025-10-25 2:30
7130.75,45955.11,2025-10-25 2:45
7131.00,45955.13,2025-10-25 3:00
7131.25,45955.14,2025-10-25 3:15
7131.50,45955.15,2025-10-25 3:30
7131.75,45955.16,2025-10-25 3:45
7132.00,45955.17,2025-10-25 4:00
7132.25,45955.18,2025-10-25 4:15
7132.50,45955.19,2025-10-25 4:30
7132.75,45955.20,2025-10-25 4:45
7133.00,45955.21,2025-10-25 5:00
7133.25,45955.22,2025-10-25 5:15
7133.50,45955.23,2025-10-25 5:30
7133.75,45955.24,2025-10-25 5:45
7134.00,45955.25,2025-10-25 6:00
7134.25,45955.26,2025-10-25 6:15
7134.50,45955.27,2025-10-25 6:30
7134.75,45955.28,2025-10-25 6:45
7135.00,45955.29,2025-10-25 7:00
7135.25,45955.30,2025-10-25 7:15
7135.50,45955.31,2025-10-25 7:30
7135.75,45955.32,2025-10-25 7:45
7136.00,45955.33,2025-10-25 8:00
7136.25,45955.34,2025-10-25 8:15
7136.50,45955.35,2025-10-25 8:30
7136.75,45955.36,2025-10-25 8:45
7137.00,45955.38,2025-10-25 9:00
7137.25,45955.39,2025-10-25 9:15
7137.50,45955.40,2025-10-25 9:30
7137.75,45955.41,2025-10-25 9:45
7138.00,45955.42,2025-10-25 10:00
7138.25,45955.43,2025-10-25 10:15
7138.50,45955.44,2025-10-25 10:30
7138.75,45955.45,2025-10-25 10:45
7139.00,45955.46,2025-10-25 11:00
7139.25,45955.47,2025-10-25 11:15
7139.50,45955.48,2025-10-25 11:30
7139.75,45955.49,2025-10-25 11:45
7140.00,45955.50,2025-10-25 12:00
7140.25,45955.51,2025-10-25 12:15
7140.50,45955.52,2025-10-25 12:30
7140.75,45955.53,2025-10-25 12:45
7141.00,45955.54,2025-10-25 13:00
7141.25,45955.55,2025-10-25 13:15
7141.50,45955.56,2025-10-25 13:30
7141.75,45955.57,2025-10-25 13:45
7142.00,45955.58,2025-10-25 14:00
7142.25,45955.59,2025-10-25 14:15
7142.50,45955.60,2025-10-25 14:30
7142.75,45955.61,2025-10-25 14:45
7143.00,45955.63,2025-10-25 15:00
7143.25,45955.64,2025-10-25 15:15
7143.50,45955.65,2025-10-25 15:30
7143.75,45955.66,2025-10-25 15:45
7144.00,45955.67,2025-10-25 16:00
7144.25,45955.68,2025-10-25 16:15
7144.50,45955.69,2025-10-25 16:30
7144.75,45955.70,2025-10-25 16:45
7145.00,45955.71,2025-10-25 17:00
7145.25,45955.72,2025-10-25 17:15
7145.50,45955.73,2025-10-25 17:30
7145.75,45955.74,2025-10-25 17:45
7146.00,45955.75,2025-10-25 18:00
7146.25,45955.76,2025-10-25 18:15
7146.50,45955.77,2025-10-25 18:30
7146.75,45955.78,2025-10-25 18:45
7147.00,45955.79,2025-10-25 19:00
7147.25,45955.80,2025-10-25 19:15
7147.50,45955.81,2025-10-25 19:30
7147.75,45955.82,2025-10-25 19:45
7148.00,45955.83,2025-10-25 20:00
7148.25,45955.84,2025-10-25 20:15
7148.50,45955.85,2025-10-25 20:30
7148.75,45955.86,2025-10-25 20:45
7149.00,45955.88,2025-10-25 21:00
7149.25,45955.89,2025-10-25 21:15
7149.50,45955.90,2025-10-25 21:30
7149.75,45955.91,2025-10-25 21:45
7150.00,45955.92,2025-10-25 22:00
7150.25,45955.93,2025-10-25 22:15
7150.50,45955.94,2025-10-25 22:30
7150.75,45955.95,2025-10-25 22:45
7151.00,45955.96,2025-10-25 23:00
7151.25,45955.97,2025-10-25 23:15
7151.50,45955.98,2025-10-25 23:30
7151.75,45955.99,2025-10-25 23:45
7152.00,45956.00,2025-10-26 0:00
7152.25,45956.01,2025-10-26 0:15
7152.50,45956.02,2025-10-26 0:30
7152.75,45956.03,2025-10-26 0:45
7153.00,45956.04,2025-10-26 1:00
7153.25,45956.05,2025-10-26 1:15
7153.50,45956.06,2025-10-26 1:30
7153.75,45956.07,2025-10-26 1:45
7154.00,45956.08,2025-10-26 2:00
7154.25,45956.09,2025-10-26 2:15
7154.50,45956.10,2025-10-26 2:30
7154.75,45956.11,2025-10-26 2:45
7155.00,45956.13,2025-10-26 3:00
7155.25,45956.14,2025-10-26 3:15
7155.50,45956.15,2025-10-26 3:30
7155.75,45956.16,2025-10-26 3:45
7156.00,45956.17,2025-10-26 4:00
7156.25,45956.18,2025-10-26 4:15
7156.50,45956.19,2025-10-26 4:30
7156.75,45956.20,2025-10-26 4:45
7157.00,45956.21,2025-10-26 5:00
